customer_id,order_id,weather,order_timestamp,item_id,item_name,taste_profile,item_type
34,1267,sunny,2015-12-07 02:06:28,640405025,Bacon Cheeseburger,savory,burger
34,1267,sunny,2015-12-07 02:06:28,640405085,Double Hamburger,savory,burger
198,1655,cloudy,2015-12-07 11:40:21,640405307,Regular Fries,savory,side
198,1655,cloudy,2015-12-07 11:40:21,640405323,Small Curly Fries,savory,side
144,1285,sunny,2015-12-10 23:19:03,640405296,Small Fries,savory,side
144,1285,sunny,2015-12-10 23:19:03,640405380,Large Drink,chilling,beverage
144,1285,sunny,2015-12-10 23:19:03,640405347,Onion Rings,sweet,side
144,1285,sunny,2015-12-10 23:19:03,640405172,Double Bacon Cheeseburger,savory,burger
110,1903,cloudy,2015-12-11 06:46:20,640405380,Large Drink,chilling,beverage
110,1903,cloudy,2015-12-11 06:46:20,640405348,Coffee,bitter,beverage
110,1903,cloudy,2015-12-11 06:46:20,640405323,Small Curly Fries,savory,side
179,701,sunny,2015-12-11 10:18:20,640405395,Regular Shake,sweet,beverage
179,701,sunny,2015-12-11 10:18:20,640405347,Onion Rings,sweet,side
187,817,sunny,2015-12-12 03:36:07,640405331,Regular Curly Fries,savory,side
187,817,sunny,2015-12-12 03:36:07,640405058,Veggie Burger,healthy,burger
32,1804,sunny,2015-12-13 07:00:16,640405058,Veggie Burger,healthy,burger
32,1804,sunny,2015-12-13 07:00:16,640405331,Regular Curly Fries,savory,side
32,1804,sunny,2015-12-13 07:00:16,640405112,Double Cheeseburger,savory,burger
32,1804,sunny,2015-12-13 07:00:16,640405058,Veggie Burger,healthy,burger
32,1804,sunny,2015-12-13 07:00:16,640405307,Regular Fries,savory,side
182,916,rainy,2015-12-14 03:56:00,640405339,Large Curly Fries,savory,side
182,916,rainy,2015-12-14 03:56:00,640405380,Large Drink,chilling,beverage
136,1808,snowy,2015-12-14 06:05:19,640405355,Small Drink,chilling,beverage
136,1808,snowy,2015-12-14 06:05:19,640405058,Veggie Burger,healthy,burger
93,1456,rainy,2015-12-17 08:55:07,640405371,Regular Drink,chilling,beverage
93,1456,rainy,2015-12-17 08:55:07,640405058,Veggie Burger,healthy,burger
93,1456,rainy,2015-12-17 08:55:07,640405172,Double Bacon Cheeseburger,savory,burger
93,1456,rainy,2015-12-17 08:55:07,640405112,Double Cheeseburger,savory,burger
93,1456,rainy,2015-12-17 08:55:07,640405112,Double Cheeseburger,savory,burger
24,736,rainy,2015-12-17 19:02:24,640405399,Large Shake,sweet,beverage
24,736,rainy,2015-12-17 19:02:24,640405296,Small Fries,savory,side
24,736,rainy,2015-12-17 19:02:24,640405380,Large Drink,chilling,beverage
74,1585,sunny,2015-12-17 19:04:27,640405085,Double Hamburger,savory,burger
33,1935,snowy,2015-12-19 09:08:51,640405112,Double Cheeseburger,savory,burger
117,1541,cloudy,2015-12-19 23:14:29,640405085,Double Hamburger,savory,burger
117,1541,cloudy,2015-12-19 23:14:29,640405389,Small Shake,sweet,beverage
106,1136,snowy,2015-12-20 03:13:39,640405331,Regular Curly Fries,savory,side
106,1136,snowy,2015-12-20 03:13:39,640405307,Regular Fries,savory,side
106,1136,snowy,2015-12-20 03:13:39,640405389,Small Shake,sweet,beverage
32,142,rainy,2015-12-23 07:17:26,640405085,Double Hamburger,savory,burger
32,142,rainy,2015-12-23 07:17:26,640405399,Large Shake,sweet,beverage
32,142,rainy,2015-12-23 07:17:26,640405389,Small Shake,sweet,beverage
72,1592,snowy,2015-12-23 12:54:19,640405348,Coffee,bitter,beverage
72,1592,snowy,2015-12-23 12:54:19,640405380,Large Drink,chilling,beverage
175,1928,rainy,2015-12-27 21:28:34,640405347,Onion Rings,sweet,side
48,865,rainy,2015-12-28 07:49:47,640405315,Large Fries,savory,side
48,865,rainy,2015-12-28 07:49:47,640405399,Large Shake,sweet,beverage
42,1394,rainy,2016-01-02 17:46:32,640405380,Large Drink,chilling,beverage
42,1394,rainy,2016-01-02 17:46:32,640405323,Small Curly Fries,savory,side
36,672,cloudy,2016-01-03 11:38:46,640405339,Large Curly Fries,savory,side
36,672,cloudy,2016-01-03 11:38:46,640405395,Regular Shake,sweet,beverage
1,1354,sunny,2016-01-07 20:06:27,640405296,Small Fries,savory,side
1,1354,sunny,2016-01-07 20:06:27,640405347,Onion Rings,sweet,side
118,1822,snowy,2016-01-09 09:06:32,640405355,Small Drink,chilling,beverage
118,1822,snowy,2016-01-09 09:06:32,640405389,Small Shake,sweet,beverage
118,1822,snowy,2016-01-09 09:06:32,640405112,Double Cheeseburger,savory,burger
118,1822,snowy,2016-01-09 09:06:32,640405315,Large Fries,savory,side
195,1945,cloudy,2016-01-10 09:43:10,640404923,Hamburger,savory,burger
195,1945,cloudy,2016-01-10 09:43:10,640405355,Small Drink,chilling,beverage
191,1885,snowy,2016-01-11 23:27:05,640405355,Small Drink,chilling,beverage
115,456,rainy,2016-01-13 03:30:24,640404963,Cheeseburger,savory,burger
115,456,rainy,2016-01-13 03:30:24,640405323,Small Curly Fries,savory,side
115,456,rainy,2016-01-13 03:30:24,640404963,Cheeseburger,savory,burger
115,456,rainy,2016-01-13 03:30:24,640404963,Cheeseburger,savory,burger
86,1323,sunny,2016-01-13 16:43:02,640405380,Large Drink,chilling,beverage
198,1630,sunny,2016-01-20 00:29:20,640405331,Regular Curly Fries,savory,side
198,1630,sunny,2016-01-20 00:29:20,640405395,Regular Shake,sweet,beverage
198,1630,sunny,2016-01-20 00:29:20,640405347,Onion Rings,sweet,side
198,1630,sunny,2016-01-20 00:29:20,640405323,Small Curly Fries,savory,side
194,166,cloudy,2016-01-21 22:01:20,640405331,Regular Curly Fries,savory,side
194,166,cloudy,2016-01-21 22:01:20,640405355,Small Drink,chilling,beverage
194,166,cloudy,2016-01-21 22:01:20,640404963,Cheeseburger,savory,burger
36,106,rainy,2016-01-22 12:16:40,640405025,Bacon Cheeseburger,savory,burger
36,106,rainy,2016-01-22 12:16:40,640405331,Regular Curly Fries,savory,side
36,106,rainy,2016-01-22 12:16:40,640405389,Small Shake,sweet,beverage
188,1559,snowy,2016-01-23 21:23:06,640405347,Onion Rings,sweet,side
188,1559,snowy,2016-01-23 21:23:06,640405296,Small Fries,savory,side
188,1559,snowy,2016-01-23 21:23:06,640404963,Cheeseburger,savory,burger
188,1559,snowy,2016-01-23 21:23:06,640405389,Small Shake,sweet,beverage
27,41,sunny,2016-01-24 03:24:00,640404923,Hamburger,savory,burger
86,1554,sunny,2016-01-24 22:26:48,640405025,Bacon Cheeseburger,savory,burger
86,1554,sunny,2016-01-24 22:26:48,640405347,Onion Rings,sweet,side
24,1093,snowy,2016-01-26 21:17:14,640405172,Double Bacon Cheeseburger,savory,burger
24,1093,snowy,2016-01-26 21:17:14,640404963,Cheeseburger,savory,burger
10,1957,snowy,2016-01-27 17:26:29,640405399,Large Shake,sweet,beverage
10,1957,snowy,2016-01-27 17:26:29,640404963,Cheeseburger,savory,burger
31,1044,sunny,2016-01-27 22:04:32,640405025,Bacon Cheeseburger,savory,burger
140,1031,cloudy,2016-01-28 08:27:30,640405025,Bacon Cheeseburger,savory,burger
177,1024,snowy,2016-02-01 03:52:45,640405355,Small Drink,chilling,beverage
177,1024,snowy,2016-02-01 03:52:45,640405347,Onion Rings,sweet,side
19,758,sunny,2016-02-04 06:32:38,640404963,Cheeseburger,savory,burger
19,758,sunny,2016-02-04 06:32:38,640405348,Coffee,bitter,beverage
19,758,sunny,2016-02-04 06:32:38,640405315,Large Fries,savory,side
19,758,sunny,2016-02-04 06:32:38,640405323,Small Curly Fries,savory,side
33,401,snowy,2016-02-04 21:32:34,640404963,Cheeseburger,savory,burger
19,911,snowy,2016-02-05 23:32:28,640405323,Small Curly Fries,savory,side
19,911,snowy,2016-02-05 23:32:28,640405371,Regular Drink,chilling,beverage
1,478,snowy,2016-02-08 17:02:12,640405399,Large Shake,sweet,beverage
1,478,snowy,2016-02-08 17:02:12,640404923,Hamburger,savory,burger
84,577,rainy,2016-02-09 09:33:11,640405399,Large Shake,sweet,beverage
48,1977,sunny,2016-02-09 22:29:20,640405399,Large Shake,sweet,beverage
48,1977,sunny,2016-02-09 22:29:20,640405315,Large Fries,savory,side
48,1977,sunny,2016-02-09 22:29:20,640405348,Coffee,bitter,beverage
48,1977,sunny,2016-02-09 22:29:20,640404923,Hamburger,savory,burger
57,887,rainy,2016-02-10 13:48:29,640405355,Small Drink,chilling,beverage
143,308,sunny,2016-02-10 22:24:07,640405331,Regular Curly Fries,savory,side
143,308,sunny,2016-02-10 22:24:07,640405172,Double Bacon Cheeseburger,savory,burger
99,1547,sunny,2016-02-12 06:40:15,640405296,Small Fries,savory,side
99,1547,sunny,2016-02-12 06:40:15,640405339,Large Curly Fries,savory,side
52,382,cloudy,2016-02-12 08:45:19,640405347,Onion Rings,sweet,side
52,382,cloudy,2016-02-12 08:45:19,640405112,Double Cheeseburger,savory,burger
52,382,cloudy,2016-02-12 08:45:19,640405323,Small Curly Fries,savory,side
71,1706,cloudy,2016-02-13 22:30:46,640405296,Small Fries,savory,side
74,1786,snowy,2016-02-20 01:27:09,640405307,Regular Fries,savory,side
74,1786,snowy,2016-02-20 01:27:09,640405389,Small Shake,sweet,beverage
55,691,snowy,2016-02-23 02:46:07,640405371,Regular Drink,chilling,beverage
55,691,snowy,2016-02-23 02:46:07,640405339,Large Curly Fries,savory,side
187,841,snowy,2016-02-23 08:17:02,640405323,Small Curly Fries,savory,side
181,788,cloudy,2016-02-24 05:34:12,640405323,Small Curly Fries,savory,side
113,1252,sunny,2016-02-24 16:28:42,640405307,Regular Fries,savory,side
113,1252,sunny,2016-02-24 16:28:42,640405025,Bacon Cheeseburger,savory,burger
113,1252,sunny,2016-02-24 16:28:42,640405339,Large Curly Fries,savory,side
113,1252,sunny,2016-02-24 16:28:42,640405371,Regular Drink,chilling,beverage
185,1593,rainy,2016-02-24 22:51:41,640405112,Double Cheeseburger,savory,burger
24,1349,sunny,2016-02-26 00:31:41,640404963,Cheeseburger,savory,burger
24,1349,sunny,2016-02-26 00:31:41,640405355,Small Drink,chilling,beverage
24,1349,sunny,2016-02-26 00:31:41,640405347,Onion Rings,sweet,side
85,1019,sunny,2016-02-26 06:39:00,640405399,Large Shake,sweet,beverage
3,526,sunny,2016-02-26 18:38:55,640405395,Regular Shake,sweet,beverage
36,1008,rainy,2016-02-26 20:07:01,640405307,Regular Fries,savory,side
36,1008,rainy,2016-02-26 20:07:01,640405371,Regular Drink,chilling,beverage
36,1008,rainy,2016-02-26 20:07:01,640404963,Cheeseburger,savory,burger
185,25,cloudy,2016-02-27 02:37:21,640404923,Hamburger,savory,burger
113,729,snowy,2016-02-27 12:16:09,640405347,Onion Rings,sweet,side
145,1659,rainy,2016-02-28 03:22:27,640405296,Small Fries,savory,side
145,1659,rainy,2016-02-28 03:22:27,640405347,Onion Rings,sweet,side
145,1659,rainy,2016-02-28 03:22:27,640405355,Small Drink,chilling,beverage
145,1659,rainy,2016-02-28 03:22:27,640404923,Hamburger,savory,burger
43,132,sunny,2016-02-28 11:24:21,640405399,Large Shake,sweet,beverage
43,132,sunny,2016-02-28 11:24:21,640405331,Regular Curly Fries,savory,side
43,132,sunny,2016-02-28 11:24:21,640405339,Large Curly Fries,savory,side
135,1040,snowy,2016-02-28 15:43:20,640405315,Large Fries,savory,side
135,1040,snowy,2016-02-28 15:43:20,640405395,Regular Shake,sweet,beverage
135,1040,snowy,2016-02-28 15:43:20,640405347,Onion Rings,sweet,side
135,1040,snowy,2016-02-28 15:43:20,640405355,Small Drink,chilling,beverage
118,1220,cloudy,2016-03-01 03:50:13,640405172,Double Bacon Cheeseburger,savory,burger
118,1220,cloudy,2016-03-01 03:50:13,640405058,Veggie Burger,healthy,burger
66,167,sunny,2016-03-01 07:42:14,640405348,Coffee,bitter,beverage
66,167,sunny,2016-03-01 07:42:14,640405323,Small Curly Fries,savory,side
66,167,sunny,2016-03-01 07:42:14,640404923,Hamburger,savory,burger
66,1028,sunny,2016-03-02 05:48:07,640405172,Double Bacon Cheeseburger,savory,burger
81,1226,rainy,2016-03-02 18:31:36,640405315,Large Fries,savory,side
81,1226,rainy,2016-03-02 18:31:36,640404963,Cheeseburger,savory,burger
81,1226,rainy,2016-03-02 18:31:36,640405296,Small Fries,savory,side
66,1373,rainy,2016-03-03 06:32:46,640405371,Regular Drink,chilling,beverage
66,1373,rainy,2016-03-03 06:32:46,640405296,Small Fries,savory,side
66,1373,rainy,2016-03-03 06:32:46,640405355,Small Drink,chilling,beverage
197,1916,snowy,2016-03-05 00:40:11,640405355,Small Drink,chilling,beverage
197,1916,snowy,2016-03-05 00:40:11,640405025,Bacon Cheeseburger,savory,burger
43,623,rainy,2016-03-07 15:57:28,640405296,Small Fries,savory,side
43,623,rainy,2016-03-07 15:57:28,640405315,Large Fries,savory,side
80,1090,rainy,2016-03-08 03:29:34,640405371,Regular Drink,chilling,beverage
80,1090,rainy,2016-03-08 03:29:34,640405112,Double Cheeseburger,savory,burger
80,1090,rainy,2016-03-08 03:29:34,640405323,Small Curly Fries,savory,side
2,1132,sunny,2016-03-09 13:16:47,640405339,Large Curly Fries,savory,side
2,1132,sunny,2016-03-09 13:16:47,640405399,Large Shake,sweet,beverage
2,1132,sunny,2016-03-09 13:16:47,640405355,Small Drink,chilling,beverage
2,1132,sunny,2016-03-09 13:16:47,640405389,Small Shake,sweet,beverage
8,1017,rainy,2016-03-12 05:37:12,640404963,Cheeseburger,savory,burger
8,1017,rainy,2016-03-12 05:37:12,640405331,Regular Curly Fries,savory,side
8,1017,rainy,2016-03-12 05:37:12,640405395,Regular Shake,sweet,beverage
8,1017,rainy,2016-03-12 05:37:12,640405323,Small Curly Fries,savory,side
112,1210,sunny,2016-03-12 09:04:29,640405112,Double Cheeseburger,savory,burger
112,1210,sunny,2016-03-12 09:04:29,640405399,Large Shake,sweet,beverage
151,611,cloudy,2016-03-13 16:45:41,640405380,Large Drink,chilling,beverage
151,611,cloudy,2016-03-13 16:45:41,640405323,Small Curly Fries,savory,side
151,611,cloudy,2016-03-13 16:45:41,640405307,Regular Fries,savory,side
179,890,snowy,2016-03-13 23:15:31,640405348,Coffee,bitter,beverage
179,890,snowy,2016-03-13 23:15:31,640405371,Regular Drink,chilling,beverage
179,890,snowy,2016-03-13 23:15:31,640405315,Large Fries,savory,side
122,1986,sunny,2016-03-19 14:52:05,640405371,Regular Drink,chilling,beverage
69,810,sunny,2016-03-20 08:04:37,640405348,Coffee,bitter,beverage
69,810,sunny,2016-03-20 08:04:37,640405307,Regular Fries,savory,side
69,810,sunny,2016-03-20 08:04:37,640405399,Large Shake,sweet,beverage
69,810,sunny,2016-03-20 08:04:37,640405025,Bacon Cheeseburger,savory,burger
161,79,rainy,2016-03-22 03:16:15,640405389,Small Shake,sweet,beverage
152,1059,snowy,2016-03-22 18:36:07,640405395,Regular Shake,sweet,beverage
152,1059,snowy,2016-03-22 18:36:07,640405058,Veggie Burger,healthy,burger
165,1075,rainy,2016-03-23 18:46:46,640404963,Cheeseburger,savory,burger
165,1075,rainy,2016-03-23 18:46:46,640405296,Small Fries,savory,side
165,1075,rainy,2016-03-23 18:46:46,640405395,Regular Shake,sweet,beverage
50,798,rainy,2016-03-24 23:33:04,640405172,Double Bacon Cheeseburger,savory,burger
50,798,rainy,2016-03-24 23:33:04,640405389,Small Shake,sweet,beverage
50,798,rainy,2016-03-24 23:33:04,640405323,Small Curly Fries,savory,side
50,798,rainy,2016-03-24 23:33:04,640405315,Large Fries,savory,side
33,874,sunny,2016-03-25 06:56:35,640405323,Small Curly Fries,savory,side
33,874,sunny,2016-03-25 06:56:35,640405307,Regular Fries,savory,side
96,345,rainy,2016-03-25 11:04:06,640405339,Large Curly Fries,savory,side
96,345,rainy,2016-03-25 11:04:06,640404963,Cheeseburger,savory,burger
96,345,rainy,2016-03-25 11:04:06,640405395,Regular Shake,sweet,beverage
96,345,rainy,2016-03-25 11:04:06,640405058,Veggie Burger,healthy,burger
69,315,cloudy,2016-03-26 07:12:38,640405331,Regular Curly Fries,savory,side
69,315,cloudy,2016-03-26 07:12:38,640405025,Bacon Cheeseburger,savory,burger
198,1766,rainy,2016-03-28 17:38:42,640405371,Regular Drink,chilling,beverage
198,1766,rainy,2016-03-28 17:38:42,640405315,Large Fries,savory,side
198,1766,rainy,2016-03-28 17:38:42,640405399,Large Shake,sweet,beverage
198,1766,rainy,2016-03-28 17:38:42,640405380,Large Drink,chilling,beverage
94,779,rainy,2016-03-28 19:36:59,640405339,Large Curly Fries,savory,side
174,348,rainy,2016-04-01 15:48:00,640405331,Regular Curly Fries,savory,side
174,348,rainy,2016-04-01 15:48:00,640405323,Small Curly Fries,savory,side
174,348,rainy,2016-04-01 15:48:00,640405399,Large Shake,sweet,beverage
174,348,rainy,2016-04-01 15:48:00,640405348,Coffee,bitter,beverage
105,956,snowy,2016-04-01 19:55:56,640405371,Regular Drink,chilling,beverage
105,956,snowy,2016-04-01 19:55:56,640405380,Large Drink,chilling,beverage
105,956,snowy,2016-04-01 19:55:56,640405085,Double Hamburger,savory,burger
113,1241,sunny,2016-04-02 11:04:13,640405399,Large Shake,sweet,beverage
30,1564,snowy,2016-04-03 00:19:33,640405389,Small Shake,sweet,beverage
30,1564,snowy,2016-04-03 00:19:33,640404963,Cheeseburger,savory,burger
37,605,cloudy,2016-04-03 03:13:15,640405025,Bacon Cheeseburger,savory,burger
117,859,rainy,2016-04-03 14:27:45,640405315,Large Fries,savory,side
117,859,rainy,2016-04-03 14:27:45,640405296,Small Fries,savory,side
173,1905,snowy,2016-04-03 21:28:17,640405348,Coffee,bitter,beverage
173,1905,snowy,2016-04-03 21:28:17,640405307,Regular Fries,savory,side
129,1988,sunny,2016-04-04 05:11:45,640405058,Veggie Burger,healthy,burger
129,1988,sunny,2016-04-04 05:11:45,640405323,Small Curly Fries,savory,side
28,222,sunny,2016-04-04 10:38:33,640405296,Small Fries,savory,side
28,222,sunny,2016-04-04 10:38:33,640405323,Small Curly Fries,savory,side
28,222,sunny,2016-04-04 10:38:33,640405395,Regular Shake,sweet,beverage
22,216,sunny,2016-04-05 06:25:11,640405058,Veggie Burger,healthy,burger
22,216,sunny,2016-04-05 06:25:11,640405380,Large Drink,chilling,beverage
22,216,sunny,2016-04-05 06:25:11,640405371,Regular Drink,chilling,beverage
147,487,rainy,2016-04-06 00:08:18,640405172,Double Bacon Cheeseburger,savory,burger
147,487,rainy,2016-04-06 00:08:18,640405058,Veggie Burger,healthy,burger
147,487,rainy,2016-04-06 00:08:18,640405307,Regular Fries,savory,side
147,487,rainy,2016-04-06 00:08:18,640405395,Regular Shake,sweet,beverage
198,1744,rainy,2016-04-06 21:57:50,640405112,Double Cheeseburger,savory,burger
198,1744,rainy,2016-04-06 21:57:50,640405339,Large Curly Fries,savory,side
198,1744,rainy,2016-04-06 21:57:50,640405389,Small Shake,sweet,beverage
41,1697,rainy,2016-04-07 12:57:41,640405371,Regular Drink,chilling,beverage
41,1697,rainy,2016-04-07 12:57:41,640405172,Double Bacon Cheeseburger,savory,burger
44,1401,sunny,2016-04-09 02:41:02,640405371,Regular Drink,chilling,beverage
44,1401,sunny,2016-04-09 02:41:02,640405347,Onion Rings,sweet,side
49,414,sunny,2016-04-10 02:26:22,640405085,Double Hamburger,savory,burger
49,414,sunny,2016-04-10 02:26:22,640405315,Large Fries,savory,side
49,414,sunny,2016-04-10 02:26:22,640404963,Cheeseburger,savory,burger
49,414,sunny,2016-04-10 02:26:22,640405331,Regular Curly Fries,savory,side
128,1760,snowy,2016-04-10 08:01:16,640405371,Regular Drink,chilling,beverage
128,1760,snowy,2016-04-10 08:01:16,640405172,Double Bacon Cheeseburger,savory,burger
128,1760,snowy,2016-04-10 08:01:16,640405172,Double Bacon Cheeseburger,savory,burger
191,661,snowy,2016-04-11 22:45:25,640405296,Small Fries,savory,side
191,661,snowy,2016-04-11 22:45:25,640405399,Large Shake,sweet,beverage
56,1950,rainy,2016-04-12 12:08:46,640405296,Small Fries,savory,side
56,1950,rainy,2016-04-12 12:08:46,640405172,Double Bacon Cheeseburger,savory,burger
144,800,snowy,2016-04-15 00:31:01,640405025,Bacon Cheeseburger,savory,burger
144,800,snowy,2016-04-15 00:31:01,640405112,Double Cheeseburger,savory,burger
144,800,snowy,2016-04-15 00:31:01,640405380,Large Drink,chilling,beverage
136,1082,sunny,2016-04-16 13:26:44,640405025,Bacon Cheeseburger,savory,burger
136,1082,sunny,2016-04-16 13:26:44,640405371,Regular Drink,chilling,beverage
136,1082,sunny,2016-04-16 13:26:44,640405058,Veggie Burger,healthy,burger
23,1711,cloudy,2016-04-16 18:12:53,640405315,Large Fries,savory,side
23,1711,cloudy,2016-04-16 18:12:53,640405395,Regular Shake,sweet,beverage
23,1711,cloudy,2016-04-16 18:12:53,640405296,Small Fries,savory,side
23,1711,cloudy,2016-04-16 18:12:53,640405347,Onion Rings,sweet,side
51,964,sunny,2016-04-18 18:00:37,640404923,Hamburger,savory,burger
51,964,sunny,2016-04-18 18:00:37,640405339,Large Curly Fries,savory,side
47,1584,rainy,2016-04-20 15:26:45,640405058,Veggie Burger,healthy,burger
47,1584,rainy,2016-04-20 15:26:45,640404923,Hamburger,savory,burger
176,1648,sunny,2016-04-21 20:45:11,640405347,Onion Rings,sweet,side
176,1648,sunny,2016-04-21 20:45:11,640404963,Cheeseburger,savory,burger
176,1648,sunny,2016-04-21 20:45:11,640405380,Large Drink,chilling,beverage
176,1648,sunny,2016-04-21 20:45:11,640405085,Double Hamburger,savory,burger
119,1645,sunny,2016-04-23 18:28:09,640405355,Small Drink,chilling,beverage
119,1645,sunny,2016-04-23 18:28:09,640405339,Large Curly Fries,savory,side
95,894,snowy,2016-04-24 00:48:16,640405085,Double Hamburger,savory,burger
95,894,snowy,2016-04-24 00:48:16,640405172,Double Bacon Cheeseburger,savory,burger
95,894,snowy,2016-04-24 00:48:16,640405058,Veggie Burger,healthy,burger
139,48,snowy,2016-04-25 22:42:33,640405296,Small Fries,savory,side
102,1807,rainy,2016-04-26 14:04:15,640404923,Hamburger,savory,burger
182,58,sunny,2016-05-01 12:52:29,640405323,Small Curly Fries,savory,side
182,58,sunny,2016-05-01 12:52:29,640405172,Double Bacon Cheeseburger,savory,burger
182,58,sunny,2016-05-01 12:52:29,640405331,Regular Curly Fries,savory,side
20,751,rainy,2016-05-02 03:18:20,640405371,Regular Drink,chilling,beverage
20,751,rainy,2016-05-02 03:18:20,640405323,Small Curly Fries,savory,side
20,751,rainy,2016-05-02 03:18:20,640405112,Double Cheeseburger,savory,burger
180,574,sunny,2016-05-02 19:22:21,640405296,Small Fries,savory,side
180,574,sunny,2016-05-02 19:22:21,640405112,Double Cheeseburger,savory,burger
180,574,sunny,2016-05-02 19:22:21,640405025,Bacon Cheeseburger,savory,burger
180,574,sunny,2016-05-02 19:22:21,640405348,Coffee,bitter,beverage
135,71,cloudy,2016-05-03 15:48:44,640405380,Large Drink,chilling,beverage
58,999,sunny,2016-05-05 15:26:35,640405307,Regular Fries,savory,side
58,999,sunny,2016-05-05 15:26:35,640405323,Small Curly Fries,savory,side
58,999,sunny,2016-05-05 15:26:35,640405085,Double Hamburger,savory,burger
58,999,sunny,2016-05-05 15:26:35,640405355,Small Drink,chilling,beverage
111,1001,rainy,2016-05-05 20:22:38,640405085,Double Hamburger,savory,burger
111,1001,rainy,2016-05-05 20:22:38,640405395,Regular Shake,sweet,beverage
111,1001,rainy,2016-05-05 20:22:38,640405339,Large Curly Fries,savory,side
50,994,snowy,2016-05-05 23:00:42,640405355,Small Drink,chilling,beverage
155,835,rainy,2016-05-06 12:00:07,640405348,Coffee,bitter,beverage
155,835,rainy,2016-05-06 12:00:07,640405323,Small Curly Fries,savory,side
121,1899,cloudy,2016-05-06 17:08:15,640405355,Small Drink,chilling,beverage
121,1899,cloudy,2016-05-06 17:08:15,640405399,Large Shake,sweet,beverage
121,1899,cloudy,2016-05-06 17:08:15,640405395,Regular Shake,sweet,beverage
162,1597,sunny,2016-05-07 21:20:26,640405399,Large Shake,sweet,beverage
162,1597,sunny,2016-05-07 21:20:26,640405339,Large Curly Fries,savory,side
3,1639,cloudy,2016-05-07 22:26:09,640405058,Veggie Burger,healthy,burger
3,1639,cloudy,2016-05-07 22:26:09,640405331,Regular Curly Fries,savory,side
3,1639,cloudy,2016-05-07 22:26:09,640405323,Small Curly Fries,savory,side
88,274,sunny,2016-05-08 19:42:12,640405323,Small Curly Fries,savory,side
88,274,sunny,2016-05-08 19:42:12,640405172,Double Bacon Cheeseburger,savory,burger
196,1316,snowy,2016-05-09 09:25:00,640405112,Double Cheeseburger,savory,burger
196,1316,snowy,2016-05-09 09:25:00,640405323,Small Curly Fries,savory,side
196,1316,snowy,2016-05-09 09:25:00,640405371,Regular Drink,chilling,beverage
6,875,snowy,2016-05-09 22:35:11,640405323,Small Curly Fries,savory,side
119,740,sunny,2016-05-10 13:33:10,640405348,Coffee,bitter,beverage
119,740,sunny,2016-05-10 13:33:10,640405307,Regular Fries,savory,side
119,740,sunny,2016-05-10 13:33:10,640405355,Small Drink,chilling,beverage
119,740,sunny,2016-05-10 13:33:10,640404963,Cheeseburger,savory,burger
28,856,snowy,2016-05-11 19:28:41,640405085,Double Hamburger,savory,burger
28,856,snowy,2016-05-11 19:28:41,640405331,Regular Curly Fries,savory,side
49,1153,sunny,2016-05-11 22:19:15,640405348,Coffee,bitter,beverage
49,1153,sunny,2016-05-11 22:19:15,640405331,Regular Curly Fries,savory,side
49,1153,sunny,2016-05-11 22:19:15,640404963,Cheeseburger,savory,burger
49,1153,sunny,2016-05-11 22:19:15,640405347,Onion Rings,sweet,side
193,926,cloudy,2016-05-11 22:32:13,640405355,Small Drink,chilling,beverage
193,926,cloudy,2016-05-11 22:32:13,640405296,Small Fries,savory,side
193,926,cloudy,2016-05-11 22:32:13,640405315,Large Fries,savory,side
150,1383,rainy,2016-05-12 08:03:41,640405395,Regular Shake,sweet,beverage
150,1383,rainy,2016-05-12 08:03:41,640405296,Small Fries,savory,side
150,1383,rainy,2016-05-12 08:03:41,640404963,Cheeseburger,savory,burger
41,1260,cloudy,2016-05-12 19:05:09,640405395,Regular Shake,sweet,beverage
44,1272,snowy,2016-05-12 20:56:15,640405347,Onion Rings,sweet,side
44,1272,snowy,2016-05-12 20:56:15,640405371,Regular Drink,chilling,beverage
44,1272,snowy,2016-05-12 20:56:15,640405399,Large Shake,sweet,beverage
44,1272,snowy,2016-05-12 20:56:15,640405315,Large Fries,savory,side
102,1511,rainy,2016-05-13 10:08:52,640405339,Large Curly Fries,savory,side
102,1511,rainy,2016-05-13 10:08:52,640405380,Large Drink,chilling,beverage
102,1511,rainy,2016-05-13 10:08:52,640405025,Bacon Cheeseburger,savory,burger
120,1862,cloudy,2016-05-13 20:20:49,640404923,Hamburger,savory,burger
120,1862,cloudy,2016-05-13 20:20:49,640405348,Coffee,bitter,beverage
120,1862,cloudy,2016-05-13 20:20:49,640405355,Small Drink,chilling,beverage
71,804,snowy,2016-05-15 23:09:02,640405347,Onion Rings,sweet,side
71,804,snowy,2016-05-15 23:09:02,640405389,Small Shake,sweet,beverage
71,804,snowy,2016-05-15 23:09:02,640405058,Veggie Burger,healthy,burger
79,1386,rainy,2016-05-19 10:34:52,640405371,Regular Drink,chilling,beverage
79,1386,rainy,2016-05-19 10:34:52,640404963,Cheeseburger,savory,burger
79,1386,rainy,2016-05-19 10:34:52,640405399,Large Shake,sweet,beverage
89,626,cloudy,2016-05-20 17:35:11,640405348,Coffee,bitter,beverage
89,626,cloudy,2016-05-20 17:35:11,640405058,Veggie Burger,healthy,burger
89,626,cloudy,2016-05-20 17:35:11,640405315,Large Fries,savory,side
89,626,cloudy,2016-05-20 17:35:11,640405371,Regular Drink,chilling,beverage
